text,label
Thanks @granitegeek for spotting this re use of wooden mats to protect wetlands around off-road power lines http://psnh.info/mat_roads,
@nationalgridus Spruce st and Hemlock in No. Andover MA. still dont have power.,
@nationalgridus something better that assessing damage would be nice is this going to be a repeat if the tornado,
@nationalgridus not even windy in prov And this is a transformer which is on the ground.For a small state I thought we would be prepared.,
Power Outages - http://bit.ly/q8SET1  #Binghamton #NewYork,
Car Crash Causes Power Outage in Binghamton http://bit.ly/rNSsmj  via http://outside.in/13905,
"Winter Storm Warning issued for West Medford, MA http://middlesex.countyma.net/weather/west_medford/warnings/?type=024&wxid=MA124CD68A6C60.WinterStormWarning.124CD69741ECMA.BOXWSWBOX.e4d4aeb6c787e4034b49ee4a9777d1bd …",
@nationalgridus Thanks! I know you don't have an exact estimate but do you think it will be up by tonight?,
Taking some time to experience the beauty of this storm. For all the damage causes nature is still an awe inspiring thing,
Quackin' up a storm  @ Boston Public Garden http://instagr.am/p/LJOSDpnf8V/,
@QuincyUpdate @NewtonUpdate Thanks for covering our distribution of heating assist. funds from the #NationalGridFoundation. @nationalgridus,
@patmuldowney To the 25th power.,
Snow storm threatening my party.,
Political power grows out of the barrel of a gun,
"#EnElMundoAlRevés se siente el power mexicano, todos juntos como hermanos y jalamos mas parejo",
Do not be fooled if there is a lull; it could be the eye of the storm—winds will pick up again. #Sandy,
@chermst You're welcome. Thank you for sharing.,
"""@K1989Kell: @mayormccoy on dockeral rd? r we going to hit 100 hrs no power maybe?"" Call 8608717468 it depends on exactly why its out #irene",
No power,
Hey @nationalgridus @NGPowerofAction Why do you call me 218 times requesting that I listen to your survey? Please stop  robocalling me.,
These models are not only disagreeing on #Tropical_Storm_Debby but for ST NY too. One has rain for Tues and the other us dry #metproblems,
"Commitment begets power, @jhyale (@ DiMassimo Goldstein) http://4sq.com/hrFGbg",
RT @nationalgridus Congrats @BNMC on 2012 EE Visionary Award from @ToSaveEnergy #energyefficiency #buffalo #NY,
@Truett Yes. Let's throw a theme party! A Pants Off Power Tool Box Social! Go fetch a box of social from the garage!,
Down on the East Providence waterfront this AM.  Looking forward to seeing @dipreteeng & @NationalGridUS relocate an osprey nest #dogood,
“@nationalgridus: Be advised that New England is expecting #Sandy's maximum impact from 8 PM tonight through 2 AM tomorrow Tuesday.” EXACTLY,
"Manual crunch, town by town. Here's the number of c's w/o power as of this hour: http://ow.ly/7g4I5  #snowtober",
“@ChrisBordenca: It's time for municipal power in #Belchertown.” #nationalgridus = #nationalgreedus,
thanks to @nationalgridus - @FoxboroughPatchpic.twitter.com/aDrK45A,
What would you do with $41/month? Find out if you unplug your electric space heater or hot tub & save up to $41 (270 kwh).,
The @nationalgridus web app is... outdated. It wants a >12 char. pw & advises the use of Mac OS 10.3 (released in 2003) pic.twitter.com/xL6QyQDI,
"NSTAR crews continue to make steady progress. Currently 7,700 customers remain without power, with more than 200-thousand already restored.",
"@nationalgridus The mobile site also sent me to a ""verification page"" at login but it had no verification, just a greyed-out continue button",
@NJ_Marine @Jordan_Danger @loudm0uth456 @tim_cook91 hell yea this is true. 1 hour power nap and kept going #blackfridaydomination,
@LibertyDeepDown will you protect me from this terrible storm,
Power at job went out.. Looks like I'm out early.. #finally,
@nationalgridus any updates on Foxboro please?!?!? Specifically West Street!! Thank u,
"@nationalgridus I believe there are shelters available. I have power, the inquiry was for a friend",
@nationalgridus Thanks for the support!,
"For those without power in Fitzwilliam, etr is ~11:30pm. For Nelson & Sullivan the ~etr is 01:00am Saturday. Thanks for your patience!",
MT @nationalgridus: Back on Twitter at 7am on 8/28. Pls call 1-800-322-3223 for assistance or 1-800-465-1212 to report outages #MAIrene,
Haven't been this excited for a SHU-St John's game since we beat a Mike Jarvis-led Red Storm (or was it Red Men) team in Jan 2000 #shbb,
Just snuck into regal movies with a thing of queso dip 2 bags of tostitos scoops n 2 large power aids thats how we go hard @ASnakeNamedJake,
"My family in Pittstown, N.J., is still without power. I can't imagine how long it'll take to repair the damage that's been causes by Sandy.",
"I'm at 2 Gold Street Apartments (New York, NY) http://4sq.com/uPgvM8",
My power deadass just went out for 10 seconds if I lose it for good I'll be pissed,
"@nationalgridus I did yes, in all caps and then tried OUTAGES. Should I try OCTOBER STORM?",
@joekane52 @nationalgridus @slaterorg  thank you all for helping raise money for us today during today's #Seahawks game! #TouchdownsbyTom,
Hey @nationalgridus Incident: 121123-000458 is still not fixed. #help,
RT @dipreteeng: We worked w/@NationalGridUS this morning to relocate an Osprey Nest that was on an active utility pole. http://ow.ly/i/1bo7N ,
The only thing wrong about being an atheist is that there is nobody to talk to during orgasms.,
@pasimoneau You are welcome! We appreciate the feedback.  I will update you once power is back on. Thank you again.,
@nationalgridus Great Job!,
@mossey12 We will post updates as soon as we have them. Thanks for your continued patience.,
@nynjpaweather What is the current timing of the storm? Weds-Thurs?,
"I'm at McGarryBowen PlanningSaloon (601 W.26 St Suite 1107, 11th and 125=, New York) http://4sq.com/dUDdvr",
@nationalgridus Why is Stoughton #MA still in the dark!!!! almost 4 days and it is TORTUROUS! All our food has spoiled and we are suffering!,
@galiberti @nationalgridus Fingers crossed you get it back soon!,
And while im sitting in this mini van I can't help but think that I should be on my way to barstool blackout. #bestdaughtersisterever,
Not mine. RT @nationalgridus: #RI update: Power restored to 200K of 340K affected in RI. #RIirene,
@nationalgridus are they working on Winthrop for life sustaining eq customers?,
"Currently driving in this lighting storm with boon,shantay,liz and britt.",
tropical storm lee will bring torrential rainfall to much of the arklamiss this weekend… …flash flood watch remains in e… http://j.mp/o8bXey,
"POWER OUTAGE. Eerie morning w/ no traffic lights. My office has power, next block over no such luck. Crazy pic.twitter.com/JpsUpj4a",
"RT @NYGovCuomo: National Grid is in “Full Mobilization Mode” w/300 line crews, 50 contractors, and 200 tree-trimming crews available #Sandy",
@nationalgridus thank you 4:15 am and you have our power back on. Despite the hour loved seeing orange flashing lites,
I have no power....this whole 1800's feeling #imoverit,
@TheScoopHere_NV @nationalgridus @Verizon @VerizonWireless @NewYorkFBI ~GOT 2 MOVE ON THIS BOYS~GET OVER 2 LOWELL MCADAMS OFFICE CEO VERIZON,
$89 for Six Sessions and T-shirt at Pure Power Boot Camp ($283 Value). Choose from Two Locations. http://bit.ly/efMGb5 via Groupon for 07310,
@DrewC_78 Please report this to us at 1-800-465-1212.,
@CJ_musick_lawya  @MizSmurffSIDT The power of the People is Greater Than the People in Power .By.Wael Ghonim,
im sorry im like so so lame but im driving around cambridge in the storm and norah jones is on and i really like life right now ugh,
